card_name	image_url
Ebony Shoe	http://play-agricola.com/Agricola/Cards/Cards/xminorEbonyShoe_3476_2.jpg
Pillar Biter	http://play-agricola.com/Agricola/Cards/Cards/occx4PillarBiter_1282_4.jpg
Educational Building	http://play-agricola.com/Agricola/Cards/Cards/xminorEducationalBuilding_3475_3.jpg
Recluse	http://play-agricola.com/Agricola/Cards/Cards/occx4Recluse_1506_7.jpg
Courtyard Garden	http://play-agricola.com/Agricola/Cards/Cards/xminorCourtyardGarden_1507_7.jpg
Speculoos Bakery	http://play-agricola.com/Agricola/Cards/Cards/xminorSpeculoosBakery_3057_4.jpg
Shepherd with Flock	http://play-agricola.com/Agricola/Cards/Cards/occx1ShepherdwithFlock_1498_3.jpg
Accountant	http://play-agricola.com/Agricola/Cards/Cards/occx3Accountant_3035_1.jpg
Cafe Singer	http://play-agricola.com/Agricola/Cards/Cards/occx4CafeSinger_3038_1.jpg
Farm Lawyer	http://play-agricola.com/Agricola/Cards/Cards/occx3FarmLawyer_3034_2.jpg
Janneken Pis	http://play-agricola.com/Agricola/Cards/Cards/xminorJannekenPis_3051_3.jpg
Cockaigne	http://play-agricola.com/Agricola/Cards/Cards/xminorCockaigne_1508_7.jpg
Endive Field	http://play-agricola.com/Agricola/Cards/Cards/xminorEndiveField_3045_2.jpg
Flemish Patriot	http://play-agricola.com/Agricola/Cards/Cards/occx4FlemishPatriot_3041_3.jpg
Trappist Beer	http://play-agricola.com/Agricola/Cards/Cards/xminorTrappistBeer_3058_4.jpg
Anatomist	http://play-agricola.com/Agricola/Cards/Cards/occx1Anatomist_3029_2.jpg
Scribbler	http://play-agricola.com/Agricola/Cards/Cards/occx3Scribbler_3037_1.jpg
Rubenesque Woman	http://play-agricola.com/Agricola/Cards/Cards/occx1RubenesqueWoman_1347_6.jpg
Cosmographer	http://play-agricola.com/Agricola/Cards/Cards/occx1Cosmographer_3028_2.jpg
Gold Weigher	http://play-agricola.com/Agricola/Cards/Cards/occx4GoldWeigher_1505_4.jpg
Rainmaker	http://play-agricola.com/Agricola/Cards/Cards/occx1Rainmaker_3031_3.jpg
Wild Boar Hunt	http://play-agricola.com/Agricola/Cards/Cards/xminorWildBoarHunt_1515_5.jpg
Rough Baker	http://play-agricola.com/Agricola/Cards/Cards/occx1RoughBaker_3472_1.jpg
Sculptor	http://play-agricola.com/Agricola/Cards/Cards/occx1Sculptor_1499_5.jpg
Botanist	http://play-agricola.com/Agricola/Cards/Cards/occx3Botanist_1869_7.jpg
Hash with Fries	http://play-agricola.com/Agricola/Cards/Cards/xminorHashwithFries_3059_5.jpg
Belgian Shepherd	http://play-agricola.com/Agricola/Cards/Cards/xminorBelgianShepherd_1509_5.jpg
Lover's Tryst	http://play-agricola.com/Agricola/Cards/Cards/xminorLoversTryst_1511_9.jpg
Lantern Wonder	http://play-agricola.com/Agricola/Cards/Cards/xminorLanternWonder_3478_2.jpg
Farm Cart	http://play-agricola.com/Agricola/Cards/Cards/xminorFarmCart_1369_6.jpg
Chaplain	http://play-agricola.com/Agricola/Cards/Cards/occx4Chaplain_1870_2.jpg
Chanson Singer	http://play-agricola.com/Agricola/Cards/Cards/occx4ChansonSinger_3040_2.jpg
Love Garden	http://play-agricola.com/Agricola/Cards/Cards/xminorLoveGarden_1512_5.jpg
School Dropout	http://play-agricola.com/Agricola/Cards/Cards/occx1SchoolDropout_3033_3.jpg
Stable Architect	http://play-agricola.com/Agricola/Cards/Cards/occx1StableArchitect_3473_1.jpg
Bobbin Table	http://play-agricola.com/Agricola/Cards/Cards/xminorBobbinTable_3053_2.jpg
Jenever Distillery	http://play-agricola.com/Agricola/Cards/Cards/xminorJeneverDistillery_3050_3.jpg
Wooden Draisine	http://play-agricola.com/Agricola/Cards/Cards/xminorWoodenDraisine_3047_6.jpg
North Sea Fisherman	http://play-agricola.com/Agricola/Cards/Cards/occx3NorthSeaFisherman_1502_4.jpg
Diamond Trading Post	http://play-agricola.com/Agricola/Cards/Cards/xminorDiamondTradingPost_3046_1.jpg
Meat Supplier	http://play-agricola.com/Agricola/Cards/Cards/occx3MeatSupplier_1868_3.jpg
Lions Mound	http://play-agricola.com/Agricola/Cards/Cards/xminorLionsMound_3054_5.jpg
Brakelhuhner	http://play-agricola.com/Agricola/Cards/Cards/xminorBrakelhuhner_4183_1.jpg
Returnee	http://play-agricola.com/Agricola/Cards/Cards/occx1Returnee_3032_2.jpg
Gift Table	http://play-agricola.com/Agricola/Cards/Cards/xminorGiftTable_3049_2.jpg
Vegetable Seller	http://play-agricola.com/Agricola/Cards/Cards/occx1VegetableSeller_3026_3.jpg
Beguine Courtyard	http://play-agricola.com/Agricola/Cards/Cards/xminorBeguineCourtyard_3042_3.jpg
Franciscan Monk	http://play-agricola.com/Agricola/Cards/Cards/occx1FranciscanMonk_1501_5.jpg
Bird Trap	http://play-agricola.com/Agricola/Cards/Cards/xminorBirdTrap_1513_5.jpg
Old Master	http://play-agricola.com/Agricola/Cards/Cards/occx1OldMaster_3024_1.jpg
Virtuous Hero	http://play-agricola.com/Agricola/Cards/Cards/occx4VirtuousHero_1504_7.jpg
Elder	http://play-agricola.com/Agricola/Cards/Cards/occx1Elder_3025_1.jpg
Towhead	http://play-agricola.com/Agricola/Cards/Cards/xminorTowhead_3048_5.jpg
Stuck Cart	http://play-agricola.com/Agricola/Cards/Cards/xminorStuckCart_1510_7.jpg
Seed Scatterer	http://play-agricola.com/Agricola/Cards/Cards/occx1SeedScatterer_4124_1.jpg
Comic Shop	http://play-agricola.com/Agricola/Cards/Cards/xminorComicShop_4168_1.jpg
Small-scale Farmer	http://play-agricola.com/Agricola/Cards/Cards/occx1SmallscaleFarmer_4129_1.jpg
Smoking Mantlepiece	http://play-agricola.com/Agricola/Cards/Cards/xminorSmokingMantlepiece_4182_1.jpg
Pattern Maker	http://play-agricola.com/Agricola/Cards/Cards/occx4PatternMaker_4143_1.jpg
Cat Tongue	http://play-agricola.com/Agricola/Cards/Cards/xminorCatTongue_4170_1.jpg
Surrealist	http://play-agricola.com/Agricola/Cards/Cards/occx1Surrealist_4151_1.jpg
Grey Matter	http://play-agricola.com/Agricola/Cards/Cards/xminorGreyMatter_4156_1.jpg
Master Detective	http://play-agricola.com/Agricola/Cards/Cards/occx1MasterDetective_4148_1.jpg
Ideal Landscape	http://play-agricola.com/Agricola/Cards/Cards/xminorIdealLandscape_4171_1.jpg
Scenery Painter	http://play-agricola.com/Agricola/Cards/Cards/occx1SceneryPainter_4136_1.jpg
Docker	http://play-agricola.com/Agricola/Cards/Cards/occx4Docker_4146_1.jpg
Founding Father	http://play-agricola.com/Agricola/Cards/Cards/occx4FoundingFather_4135_1.jpg
La Grace Fountain	http://play-agricola.com/Agricola/Cards/Cards/xminorLaGraceFountain_4167_1.jpg
Doula	http://play-agricola.com/Agricola/Cards/Cards/occx4Doula_4126_1.jpg
Lutenist	http://play-agricola.com/Agricola/Cards/Cards/occx4Lutenist_4142_1.jpg
Market Fountain	http://play-agricola.com/Agricola/Cards/Cards/xminorMarketFountain_4173_1.jpg
Pilgrimage Site	http://play-agricola.com/Agricola/Cards/Cards/xminorPilgrimageSite_4181_1.jpg
No Son of Man	http://play-agricola.com/Agricola/Cards/Cards/xminorNoSonofMan_4165_1.jpg
Big Bang Theorist	http://play-agricola.com/Agricola/Cards/Cards/occx4BigBangTheorist_4137_1.jpg
Journeyman Thatcher	http://play-agricola.com/Agricola/Cards/Cards/occx3JourneymanThatcher_4147_1.jpg
Begging Letter	http://play-agricola.com/Agricola/Cards/Cards/xminorBeggingLetter_4174_1.jpg
Beer Museum	http://play-agricola.com/Agricola/Cards/Cards/xminorBeerMuseum_4157_1.jpg
Priest	http://play-agricola.com/Agricola/Cards/Cards/occx1Priest_4139_1.jpg
Materne Jam	http://play-agricola.com/Agricola/Cards/Cards/xminorMaterneJam_4179_1.jpg
Soda Producer	http://play-agricola.com/Agricola/Cards/Cards/occx1SodaProducer_4140_1.jpg
River Port	http://play-agricola.com/Agricola/Cards/Cards/xminorRiverPort_4176_1.jpg
Islands of Peace	http://play-agricola.com/Agricola/Cards/Cards/xminorIslandsofPeace_4160_1.jpg
Foie Gras	http://play-agricola.com/Agricola/Cards/Cards/xminorFoieGras_4164_1.jpg
Hobby Mathematician	http://play-agricola.com/Agricola/Cards/Cards/occx3HobbyMathematician_4128_1.jpg
Military Leader	http://play-agricola.com/Agricola/Cards/Cards/occx1MilitaryLeader_4149_1.jpg
Well Inspector	http://play-agricola.com/Agricola/Cards/Cards/occx3WellInspector_4125_1.jpg
Travel Agent	http://play-agricola.com/Agricola/Cards/Cards/occx3TravelAgent_4132_1.jpg
Needlework Teacher	http://play-agricola.com/Agricola/Cards/Cards/occx3NeedleworkTeacher_4134_1.jpg
Tinkerer	http://play-agricola.com/Agricola/Cards/Cards/occx3Tinkerer_4123_1.jpg
Street Chansonnier	http://play-agricola.com/Agricola/Cards/Cards/occx4StreetChansonnier_4131_1.jpg
Marly Machine	http://play-agricola.com/Agricola/Cards/Cards/xminorMarlyMachine_4155_1.jpg
Bowler Hat	http://play-agricola.com/Agricola/Cards/Cards/xminorBowlerHat_4153_1.jpg
Archway	http://play-agricola.com/Agricola/Cards/Cards/xminorArchway_4172_1.jpg
Obedient Brother	http://play-agricola.com/Agricola/Cards/Cards/occx1ObedientBrother_4150_1.jpg
Caregiver	http://play-agricola.com/Agricola/Cards/Cards/occx4Caregiver_4144_1.jpg
Ardennes	http://play-agricola.com/Agricola/Cards/Cards/xminorArdennes_4175_1.jpg
Songwriter	http://play-agricola.com/Agricola/Cards/Cards/occx4Songwriter_4145_1.jpg
Beer Table	http://play-agricola.com/Agricola/Cards/Cards/xminorBeerTable_4169_1.jpg
Franki Pile	http://play-agricola.com/Agricola/Cards/Cards/xminorFrankiPile_4178_1.jpg
Cloister Ruins	http://play-agricola.com/Agricola/Cards/Cards/xminorCloisterRuins_4159_1.jpg
Hovering Stone	http://play-agricola.com/Agricola/Cards/Cards/xminorHoveringStone_4163_1.jpg
Clutch Drive	http://play-agricola.com/Agricola/Cards/Cards/xminorClutchDrive_4162_1.jpg
No Potato	http://play-agricola.com/Agricola/Cards/Cards/xminorNoPotato_4177_1.jpg
Mother of Two	http://play-agricola.com/Agricola/Cards/Cards/occx3MotherofTwo_4138_1.jpg
Founder of the Order	http://play-agricola.com/Agricola/Cards/Cards/occx4FounderoftheOrder_4141_1.jpg
German-by-Choice	http://play-agricola.com/Agricola/Cards/Cards/occx1GermanbyChoice_4133_1.jpg
Goods Fraudster	http://play-agricola.com/Agricola/Cards/Cards/occx1GoodsFraudster_4130_1.jpg
Porter	http://play-agricola.com/Agricola/Cards/Cards/occx3Porter_4127_1.jpg
Beer Parlor	http://play-agricola.com/Agricola/Cards/Cards/xminorBeerParlor_4161_1.jpg
Steam Engine	http://play-agricola.com/Agricola/Cards/Cards/xminorSteamEngine_4166_1.jpg
Fresco Painter	http://play-agricola.com/Agricola/Cards/Cards/occx1FrescoPainter_4152_1.jpg
Saxophone	http://play-agricola.com/Agricola/Cards/Cards/xminorSaxophone_4158_1.jpg
Cast-iron Oven	http://play-agricola.com/Agricola/Cards/Cards/xminorCastironOven_4154_1.jpg
6th Sense Academy	http://play-agricola.com/Agricola/Cards/Cards/xminor6thSenseAcademy_4180_1.jpg
Pitchfork	http://play-agricola.com/Agricola/Cards/Cards/xminorPitchfork_945_4.jpg
Professor	http://play-agricola.com/Agricola/Cards/Cards/occx1Professor_48_1.jpg
Altruist	http://play-agricola.com/Agricola/Cards/Cards/occx1Altruist_990_7.jpg
Meeting Post	http://play-agricola.com/Agricola/Cards/Cards/xminorMeetingPost_2149_9.jpg
Geode	http://play-agricola.com/Agricola/Cards/Cards/xminorGeode_2187_10.jpg
Contortionist	http://play-agricola.com/Agricola/Cards/Cards/occx4Contortionist_228_8.jpg
Gardeners' Bothy	http://play-agricola.com/Agricola/Cards/Cards/xminorGardenersBothy_613_16.jpg
Landscape Design	http://play-agricola.com/Agricola/Cards/Cards/xminorLandscapeDesign_561_10.jpg
Spars	http://play-agricola.com/Agricola/Cards/Cards/xminorSpars_1850_16.jpg
Shelter in the Field	http://play-agricola.com/Agricola/Cards/Cards/xminorShelterintheField_387_11.jpg
Marriage Counselor	http://play-agricola.com/Agricola/Cards/Cards/occx4MarriageCounselor_765_9.jpg
Alchemist	http://play-agricola.com/Agricola/Cards/Cards/occx3Alchemist_502_13.jpg
Chisel Maker	http://play-agricola.com/Agricola/Cards/Cards/occx3ChiselMaker_600_31.jpg
Master Carpenter.	http://play-agricola.com/Agricola/Cards/Cards/occx3MasterCarpenter_253_14.jpg
Fishing Pier	http://play-agricola.com/Agricola/Cards/Cards/xminorFishingPier_321_2.jpg
Backpacker	http://play-agricola.com/Agricola/Cards/Cards/occx3Backpacker_1009_14.jpg
Wounded Veteran	http://play-agricola.com/Agricola/Cards/Cards/occx4WoundedVeteran_365_18.jpg
Market Square	http://play-agricola.com/Agricola/Cards/Cards/xminorMarketSquare_887_10.jpg
Fertility Shrine	http://play-agricola.com/Agricola/Cards/Cards/xminorFertilityShrine_2006_7.jpg
Pest Exterminator	http://play-agricola.com/Agricola/Cards/Cards/occx4PestExterminator_285_14.jpg
Angry Duck	http://play-agricola.com/Agricola/Cards/Cards/xminorAngryDuck_1008_7.jpg
Retirement	http://play-agricola.com/Agricola/Cards/Cards/xminorRetirement_1829_3.jpg
Sunrise Herder	http://play-agricola.com/Agricola/Cards/Cards/occx4SunriseHerder_927_10.jpg
Footman	http://play-agricola.com/Agricola/Cards/Cards/occx3Footman_795_5.jpg
Action Artist	http://play-agricola.com/Agricola/Images/occo4actionartist.jpg
Schnitzel Mallet	http://play-agricola.com/Agricola/Images/ominorschnitzelmallet.jpg
Opinion Leader	http://play-agricola.com/Agricola/Images/occo3opinionleader.jpg
Waltzer	http://play-agricola.com/Agricola/Images/occo3waltzer.jpg
Building Tycoon	http://play-agricola.com/Agricola/Images/occo3buildingtycoon.jpg
Neutrality	http://play-agricola.com/Agricola/Images/ominorneutrality.jpg
Vineyard	http://play-agricola.com/Agricola/Images/ominorvineyard.jpg
Environmentalist	http://play-agricola.com/Agricola/Images/occo1environmentalist.jpg
Coffee House	http://play-agricola.com/Agricola/Images/ominorcoffeehouse.jpg
Family Singers	http://play-agricola.com/Agricola/Images/occo1familysingers.jpg
Lederhosen	http://play-agricola.com/Agricola/Images/ominorlederhosen.jpg
Therapist	http://play-agricola.com/Agricola/Images/occo3therapist.jpg
Big Backer	http://play-agricola.com/Agricola/Images/occo3bigbacker.jpg
Lovable Vagabond	http://play-agricola.com/Agricola/Images/occo1lovablevagabond.jpg
Guest Worker	http://play-agricola.com/Agricola/Images/ominorguestworker.jpg
Magnate	http://play-agricola.com/Agricola/Images/occo3magnate.jpg
Child Prodigy	http://play-agricola.com/Agricola/Images/occo1childprodigy.jpg
Compulsory Education	http://play-agricola.com/Agricola/Images/ominorcompulsoryeducation.jpg
Styrian Oak	http://play-agricola.com/Agricola/Images/ominorstyrianoak.jpg
Farmers Ball	http://play-agricola.com/Agricola/Images/ominorfarmersball.jpg
Spielefest	http://play-agricola.com/Agricola/Images/ominorspielefest.jpg
Ski Instructor	http://play-agricola.com/Agricola/Images/occo4skiinstructor.jpg
Unusual Architecture	http://play-agricola.com/Agricola/Images/ominorunusualarchitecture.jpg
Emergency Housing	http://play-agricola.com/Agricola/Images/ominoremergencyhousing.jpg
Cooper	http://play-agricola.com/Agricola/Images/occz4cooper.jpg
Giant Pumpkin	http://play-agricola.com/Agricola/Images/zminorgiantpumpkin.jpg
Gentleman	http://play-agricola.com/Agricola/Images/occz4gentleman.jpg
Herald	http://play-agricola.com/Agricola/Images/occz3herald.jpg
Barbecue	http://play-agricola.com/Agricola/Images/zminorbarbecue.jpg
Game Designer	http://play-agricola.com/Agricola/Images/occz1gamedesigner.jpg
Mother of Twins	http://play-agricola.com/Agricola/Images/occz1motheroftwins.jpg
Brewers Copper	http://play-agricola.com/Agricola/Images/zminorbrewerscopper.jpg
Cube Cutter	http://play-agricola.com/Agricola/Images/occz1cubecutter.jpg
Sower	http://play-agricola.com/Agricola/Images/occz1sower.jpg
Stump Jump Plow	http://play-agricola.com/Agricola/Images/zminorstumpjumpplow.jpg
Dozing Bull	http://play-agricola.com/Agricola/Images/zminordozingbull.jpg
Seed Trader	http://play-agricola.com/Agricola/Images/occz1seedtrader.jpg
Dance Instructor	http://play-agricola.com/Agricola/Images/occz3danceinstructor.jpg
Mail Coach Driver	http://play-agricola.com/Agricola/Images/occz3mailcoachdriver.jpg
Keg	http://play-agricola.com/Agricola/Images/zminorkeg.jpg
Maypole	http://play-agricola.com/Agricola/Images/zminormaypole.jpg
Village Beauty	http://play-agricola.com/Agricola/Images/occz1villagebeauty.jpg
Pumpkin Seed Oil	http://play-agricola.com/Agricola/Images/zminorpumpkinseedoil.jpg
Ranch	http://play-agricola.com/Agricola/Images/zminorranch.jpg
Taxidermist	http://play-agricola.com/Agricola/Images/occz4taxidermist.jpg
Scarecrow	http://play-agricola.com/Agricola/Images/zminorscarecrow.jpg
Family Portrait	http://play-agricola.com/Agricola/Images/zminorfamilyportrait.jpg
Bust	http://play-agricola.com/Agricola/Images/zminorbust.jpg
